id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,reviews total,pre 2014 reviews,post 2014 reviews
7183585,"Normally $600+, Large, 2-Story Midcentury Home",17383938,Tori,,78721,30.283890000000003,-97.67523,Entire home/apt,279,2,26,2019-06-24,0.54,1,334,79,0,26
7202167,Lovely Large Suite of 3 Rooms w. Private Bath,36466144,Christi,,78759,30.400809999999996,-97.76388,Private room,65,2,26,2019-03-15,1.23,1,63,4,0,26
7222766,1 Bedroom Condo near Zilker Park,25547184,J. J.,,78704,30.2605,-97.77671,Entire home/apt,300,2,3,2016-10-03,0.07,1,0,159,0,3
7224920,Private Apartment in Downtown ATX,1195202,Courtney & Jason,,78722,30.282490000000003,-97.71602,Entire home/apt,115,2,102,2019-06-09,2.19,1,53,24,0,102
7239077,Chic and Modern Home - close to Downtown East Side,31946013,Julian,,78702,30.2718,-97.72483000000001,Entire home/apt,300,2,6,2019-03-12,0.15,2,362,30,0,6
7240902,"Large Luxury Retreat, 10 min to DT! Fiber WIFI!",1827958,Bryce And Rachael,,78741,30.229340000000004,-97.71098,Entire home/apt,250,3,9,2018-04-09,0.31,3,0,31,0,9
7243467,Peaceful Austin Experience at the Brentwood Farm,3770245,Jessica,,78756,30.322670000000002,-97.73849,Entire home/apt,340,2,18,2019-05-26,0.44,1,148,6,0,18
7260963,"Hip and Charming, Entire East Austin Home",26444019,Neal,,78702,30.25633,-97.73295999999999,Entire home/apt,350,2,12,2019-03-14,0.3,3,0,16,0,12
7264070,The 2nd Awesomest Place in Austin,1355516,Jonathan,,78702,30.26343,-97.72023,Entire home/apt,158,3,108,2019-06-09,2.27,1,262,83,0,108
7264951,"Unique ""green"" Hyde Park bungalow",6063586,Barbara,,78751,30.30752,-97.72724000000001,Entire home/apt,195,3,13,2019-05-26,0.46,1,45,9,0,13
7279240,"Private Room & Bath in Convenient,  Comfy Condo",33776870,Rita,,78746,30.294529999999998,-97.83140999999999,Private room,55,2,9,2019-03-14,0.55,1,54,3,0,9
7287162,Central Colorful  Artist  home-Now Monthly Stays,38159186,Robbin,,78756,30.31628,-97.74503,Private room,75,30,132,2019-03-31,2.73,1,27,142,0,132
7306419,Cozy and Chic Entire Home,31926584,Michael,,78728,30.437459999999998,-97.68463,Entire home/apt,147,1,52,2019-06-24,1.11,1,309,45,0,52
7308730,Perfect Little Cottage in 78704!,6488021,Dawn,,78704,30.233659999999997,-97.76145,Entire home/apt,50,30,291,2019-03-15,6.31,1,78,1,0,291
7309955,Custom Urban Retreat with Separate Fitness Studio,5166040,Amanda,,78757,30.332279999999997,-97.72769,Entire home/apt,1000,3,30,2019-07-07,0.64,1,350,10,0,30
7330232,Sunset Waterfront & 25 Min Downtown,10585849,Ames,,78726,30.43218,-97.87165,Entire home/apt,450,2,124,2019-06-16,3.02,4,307,96,0,124
7339452,Just Peachy - 2 Bedroom House,16534138,Logan,,78721,30.27853,-97.69188,Entire home/apt,199,2,17,2016-06-05,0.37,1,0,10,0,17
7340301,1 Bed Luxury Apt. @ Ashton Austin,2079091,Stafford,,78701,30.26561,-97.74481999999999,Entire home/apt,199,14,6,2017-08-03,0.17,4,365,128,0,6
7340463,Enormous private entry room Central,38455524,Jila,,78731,30.328909999999997,-97.76216,Entire home/apt,60,3,48,2019-07-05,1.0,1,293,24,0,48
7344751,2 Bed Luxury Apt @ Ashton Austin,2079091,Stafford,,78701,30.263579999999997,-97.74499,Entire home/apt,299,7,4,2017-03-02,0.09,4,365,1,0,4
7345104,South Congress Custom House - WalkerVr SOUTH CONGRESS CUSTOM HOUSE *WALK to South Congress,15864252,Walker Luxury Vacation,,78704,30.24833,-97.75501,Entire home/apt,846,2,12,2019-06-30,0.27,12,356,1,0,12
7348932,Colorful House - Best Location By SoCo & Downtown,4970462,Chloe,,78704,30.2489,-97.75296999999999,Entire home/apt,200,2,14,2018-10-28,0.29,3,0,22,0,14
7351170,private indulgence near downtown,23875599,Marwa & Alex,,78704,30.232440000000004,-97.77998000000001,Entire home/apt,199,2,241,2019-07-04,5.17,5,306,176,0,241
7358736,1 Bed - Residence at Domain Apt.,2079091,Stafford,,78758,30.4014,-97.72591,Entire home/apt,100,30,3,2019-05-09,0.07,4,336,15,0,3
7364825,God Bless TX! Welcome to my Austin!,6802774,Mimi,,78741,30.22178,-97.7345,Entire home/apt,75,29,30,2019-04-03,0.64,2,167,103,0,30
7366102,"Cute mid-century bungalow in hip, east Austin",3610463,Kendra,,78723,30.30507,-97.71109,Entire home/apt,125,2,8,2019-05-25,0.74,1,14,135,0,8
7417004,Central Austin three bedroom with backyard,29163948,Kim,,78731,30.320159999999998,-97.75179,Entire home/apt,125,2,11,2019-06-30,1.67,1,14,30,0,11
7421435,Walk to SOCO  Private Artistic Home,38874124,Nathan,,78704,30.24265,-97.73881,Entire home/apt,199,2,3,2015-10-19,0.06,1,0,2,0,3
7431430,Cozy Hyde Park Backhouse,31106920,Erin,,78751,30.31145,-97.73196,Entire home/apt,90,1,59,2019-07-10,6.53,1,113,7,0,59
7437292,Downtown 2bed/2bath House,5330938,Geoff,,78703,30.2777,-97.75731999999999,Entire home/apt,253,2,29,2019-03-13,0.73,1,194,118,0,29
7440637,Guadalupe: Austin Tech and Young Professionals,8167447,Martin,,78751,30.323390000000003,-97.72614,Private room,37,29,5,2019-04-07,0.12,72,321,158,0,5
7462553,Cute Condo in North West Hills,31625462,Tessie,,78731,30.355620000000002,-97.75131,Private room,65,2,12,2017-11-03,0.25,1,0,1,0,12
7462609,Backyard Land Yacht in Cherrywood,8219026,Benjamin,,78722,30.29516,-97.71293,Entire home/apt,55,2,209,2019-06-02,4.65,2,111,1,0,209
7478179,Big Modern House off South Congress,11390216,Steven,,78704,30.234309999999997,-97.75016,Entire home/apt,600,2,14,2019-05-26,0.31,1,146,2,0,14
7492335,Relaxing Apt Close to DT & Airport!,39239875,Stacy,,78744,30.1648,-97.78034,Entire home/apt,150,1,1,2016-03-04,0.02,1,0,17,0,1
7492691,Apartment Located in Hyde Park!,31802084,Grace,,78751,30.30428,-97.7355,Entire home/apt,100,2,18,2016-10-31,0.39,1,0,1,0,18
7495575,Light-filled Central Austin Bungalow -2 bed 1 bath,39257743,Morgan,,78751,30.31138,-97.72349,Entire home/apt,99,1,11,2018-03-26,0.42,1,0,2,0,11
7495750,Home Away from Home,14339988,Ruby,,78727,30.426070000000003,-97.69423,Private room,39,1,97,2019-07-01,2.06,2,88,3,0,97
7514885,Your Austin Retreat,39371059,Luke,,78748,30.17013,-97.8433,Entire home/apt,329,2,19,2019-05-26,0.4,1,350,6,0,19
7527376,ACL/ SXSW / Zilker Park condo with Amazing views,35872334,Scott & Sarah,,78746,30.257309999999997,-97.79420999999999,Entire home/apt,590,1,9,2019-06-14,2.29,2,56,44,0,9
7531639,Beautiful Condo near The Domain,27700273,Ivan And Christina-Ante,,78758,30.40783,-97.70128000000001,Entire home/apt,78,30,146,2019-07-04,3.08,1,329,5,0,146
7532068,Bungalow - 5 min to ACL and Downtown!!!,24764247,Jorge,,78703,30.2919,-97.76199,Entire home/apt,84,1,56,2019-07-01,4.75,1,56,89,0,56
7541935,Unique Private Suite with Two Queen Beds,6984830,Stuart,,78729,30.47,-97.78018,Entire home/apt,54,2,70,2019-07-05,1.53,11,263,105,0,70
7541961,Luxury Rental Close to Downtown,4392661,Paul,,78704,30.245309999999996,-97.75431,Entire home/apt,1500,2,12,2018-08-04,0.44,1,345,19,0,12
7562655,Third Floor Condo,39645134,Zach,,78759,30.376540000000002,-97.73994,Entire home/apt,33,30,13,2017-08-19,0.31,1,0,2,0,13
7563077,"French Place/Cherrywood Studio, East Austin",2156165,Janine,,78722,30.29235,-97.71936,Entire home/apt,58,2,58,2019-07-08,4.16,1,111,92,0,58
7576657,2/2 half-block from Zilker!,579290,Jay,,78704,30.26015,-97.76915,Entire home/apt,200,2,29,2019-04-28,0.61,22,214,42,0,29
7579302,Eastside Upstairs Duplex with Retro Modern Style,11263914,David,,78722,30.295609999999996,-97.71571,Entire home/apt,125,2,148,2019-07-09,3.65,3,122,2,0,148
7579394,Eastside Downstairs Duplex with Retro Modern Style,11263914,David,,78722,30.293670000000002,-97.71515,Entire home/apt,125,2,145,2019-07-01,3.56,3,130,1,0,145
7581746,Walk Downtown and to Franklin BBQ,14070341,Carlos,,78702,30.270909999999997,-97.72932,Private room,125,2,16,2019-03-18,0.46,2,89,1,0,16
7581865,ACL Rental,8539218,Charlene,,78704,30.2607,-97.77212,Entire home/apt,175,3,2,2015-10-12,0.04,2,5,7,0,2
7593593,Beautiful 3br home near heart of Austin,33997117,Madison And Chandi,,78723,30.29855,-97.70132,Entire home/apt,500,1,88,2019-06-23,1.86,1,360,17,0,88
7612102,Private 2 Bedroom in Great Hills with Private Bath,1603303,Michael,,78759,30.41344,-97.75392,Private room,75,2,31,2019-05-26,0.66,1,364,9,0,31
7619069,Couch and sharing 1 restroom! IM me for discount.,39960090,Jennifer,,78759,30.404259999999997,-97.74803,Private room,68,1,16,2016-09-17,0.34,1,0,5,0,16
7620169,Bungalow South Lamar,39966586,Lisa,,78704,30.247390000000003,-97.77484,Entire home/apt,225,3,17,2019-03-12,0.37,1,362,6,0,17
7630061,Stunning house near Zilker Park,37329,Jill,,78704,30.25755,-97.78114000000001,Entire home/apt,599,2,6,2017-05-11,0.13,5,362,3,0,6
7634454,"Updated Mid-Century Home, Great for Groups & near UT",31765311,Rhiannon,,78723,30.28701,-97.70645999999999,Entire home/apt,395,3,74,2019-06-16,2.12,1,100,38,0,74
7637956,New 3/2.5bath+Bikes/HydePark/UT,26431652,Margo,,78751,30.30899,-97.72605,Entire home/apt,110,60,3,2016-10-02,0.07,3,55,1,0,3
7643663,Modern Guest House in Central ATX,7707717,Karmyn & Alex,,78752,30.330509999999997,-97.71978,Entire home/apt,120,2,69,2019-06-09,1.5,1,0,60,0,69
7649234,"Downtown Austin, Capitol Next Door, 30 Day Rental",40137996,WestgateAustin,,78701,30.27376,-97.74356,Entire home/apt,118,30,6,2018-08-11,0.14,1,22,7,0,6
7651087,East Central 1950s bungalow,18167994,Amy,,78723,30.31738,-97.69046,Entire home/apt,90,2,129,2018-07-08,2.75,1,0,1,0,129
7660842,east Austin multilevel modern home,4744041,Cj,,78702,30.27648,-97.71304,Entire home/apt,348,2,32,2019-05-18,0.81,2,365,62,0,32
7662548,Charming Tower of Light in Austin 78704 (Zilker),40220677,Dede,,78704,30.251559999999998,-97.77509,Entire home/apt,90,2,300,2019-07-08,6.27,1,44,1,0,300
7689262,Bedroom (queen size bed)/ bathroom,40376317,Jennifer,,78745,30.199379999999998,-97.77248,Private room,90,1,2,2015-10-27,0.04,1,0,3,0,2
7690676,Big bright room in leafy oasis,34910083,Dave,,78723,30.31849,-97.67491,Private room,45,1,174,2019-07-06,3.81,2,110,9,0,174
7693198,Cute Studio Apartment,4014436,Katie,,78704,30.238359999999997,-97.74275,Entire home/apt,80,1,25,2016-09-24,0.54,1,0,4,0,25
7697403,Hip East-Downtown Austin!,9691247,Maggie,,78702,30.27017,-97.7272,Entire home/apt,225,3,15,2019-03-17,0.32,1,362,3,0,15
7699233,N. Austin Room 12 min from downtown,8301700,Pedro,,78758,30.358970000000003,-97.70439,Private room,64,1,11,2016-03-20,0.24,1,0,80,0,11
7702099,NW Howdy Hotel Bedroom,7404805,Jinny,,78727,30.43877,-97.75112,Private room,45,1,156,2019-06-27,3.26,4,5,224,0,156
7709309,Cozy Room in a South Austin Home,1873431,Vania,,78748,30.17871,-97.82413000000001,Private room,60,1,44,2019-07-05,1.11,4,105,21,0,44
7717113,Private Rm Quiet & 20 min from town,39525617,Dawn,,78737,30.22284,-97.91194,Private room,48,1,14,2018-07-26,0.29,1,323,16,0,14
7724783,Charming South Austin Bungalow,3501610,Staci & Sam,,78704,30.24195,-97.76212,Entire home/apt,189,3,4,2016-10-05,0.09,1,0,19,0,4
7729746,Casa del Fuego / 2-Story Condo,5552169,Eric,,78703,30.27533,-97.76241999999999,Entire home/apt,249,2,14,2019-03-10,0.31,1,0,69,0,14
7730776,Luxury Spanish-Style Retreat with Pool and Spa,28627278,Sue,,78738,30.307709999999997,-97.91922,Entire home/apt,214,2,105,2019-06-30,2.24,7,319,9,0,105
7732578,Roomy Bungalow in Hot East Austin,30876862,Drew,,78702,30.2785,-97.70441,Entire home/apt,175,2,3,2016-03-13,0.07,1,0,25,0,3
7733669,"""Casita Bohemia""- Studio on 3 acres",22677726,Chelle,,78737,30.177429999999998,-97.93749,Entire home/apt,75,1,80,2019-06-15,1.74,1,340,48,0,80
7743770,Cozy room among the trees,34910083,Dave,,78723,30.31813,-97.67496,Private room,35,3,42,2018-10-21,0.92,2,7,14,0,42
7746257,Private Bedroom/Private Bathroom!,40073801,Barbara,,78748,30.17833,-97.82874,Private room,60,1,33,2019-07-07,0.7,1,320,5,0,33
7746849,Guadalupe: 30 Room Young Professional House,8167447,Martin,,78751,30.32218,-97.72421999999999,Private room,37,29,5,2018-08-25,0.11,72,332,101,0,5
7750051,Room + bath in quiet neighborhood,76443,Donna,,78734,30.37926,-97.93236999999999,Private room,76,2,5,2016-05-31,0.12,1,0,20,0,5
7750755,Guadalupe: Awesome spot for people new to town,8167447,Martin,,78751,30.32312,-97.72629,Private room,37,29,4,2019-02-28,0.11,72,247,12,0,4
7762229,Cozy house with lots of privacy,40816991,Abigail,,78752,30.32876,-97.71786,Entire home/apt,75,2,29,2019-06-30,3.47,1,48,7,0,29
7780896,Urban Suburban Chill (private bedroom),40939251,Pamela,,78745,30.18818,-97.80109,Private room,61,1,13,2019-04-14,0.32,2,363,1,0,13
7787003,Bright & Modern East Austin Studio,8137602,Sarah,,78702,30.259120000000003,-97.7149,Entire home/apt,110,3,66,2019-05-18,1.41,1,273,6,0,66
7789592,Lake Travis getaway,30006269,April,,78734,30.37854,-97.97734,Private room,99,1,12,2019-06-09,0.3,3,365,14,0,12
7797703,Large Condo Near Downtown,41039423,Stephen,,78741,30.24257,-97.73173,Entire home/apt,125,2,54,2019-07-07,1.72,2,354,1,0,54
7802292,RamblerRanch ‘59 MCM Garage BigYd Event20ppl Kitch,8686465,Rene & Thomas,,78745,30.219309999999997,-97.77490999999999,Entire home/apt,400,1,7,2018-09-02,0.19,4,54,1,0,7
7802995,Spacious Home in Central Austin,8754585,Claire,,78757,30.363509999999998,-97.72191,Entire home/apt,99,2,9,2016-11-03,0.2,1,0,2,0,9
7805994,Spacious 1/1 half block from Zilker w King Bed,579290,Jay,,78704,30.259959999999996,-97.77103000000001,Entire home/apt,149,2,31,2019-06-09,0.66,22,341,8,0,31
7808418,2 bed loft room downtown Austin,41104650,Ian,,78701,30.266409999999997,-97.74136,Private room,200,1,108,2019-05-26,2.67,1,79,3,0,108
7811193,3BD NW Howdy Hotel,7404805,Jinny,,78727,30.439290000000003,-97.75152,Entire home/apt,303,2,85,2019-06-23,1.86,4,170,95,0,85
7818596,ACL and Barton Springs in your backyard,41162570,Kelsey,,78704,30.262529999999998,-97.77181,Entire home/apt,750,3,5,2017-10-16,0.11,1,0,42,0,5
7818619,"Comfortable 1 bedroom, South Austin Apt.",41162861,Max & Josie,,78704,30.230909999999998,-97.78204000000001,Entire home/apt,48,1,255,2019-06-27,5.64,2,52,16,0,255
7825977,Loft on 6th St. B5,15782486,Top Trip Rentals,,78701,30.266690000000004,-97.74209,Entire home/apt,435,1,93,2019-06-27,1.99,32,148,10,0,93
7826186,View of 6th St & Downtown Austin B8,15782486,Top Trip Rentals,,78701,30.268259999999998,-97.74251,Entire home/apt,435,1,89,2019-06-23,1.98,32,140,38,0,89
7834905,Our home is yours! Come say hi!,19472145,Charlie,,78724,30.276629999999997,-97.62365,Entire home/apt,98,1,1,2016-03-24,0.02,1,0,6,0,1
7836170,"Zilker Area, Perfect for SXSW and activities!!",41274466,Anna,,78704,30.257209999999997,-97.76697,Entire home/apt,525,3,7,2018-03-12,0.15,1,0,25,0,7
7836824,Welcome home to Swede Hill,41277676,Stephanie,,78702,30.277009999999997,-97.72941,Private room,50,1,71,2016-12-18,1.51,2,0,2,0,71
7837707,2 bdrm apt. 1.3 mi  DT Austin; walk 1 block to UT,41287584,Margie,,78705,30.29209,-97.73394,Entire home/apt,125,1,128,2019-07-07,2.73,6,156,6,0,128
7839215,Stunning Contemporary Casita.,16478941,Jules,,78746,30.276609999999998,-97.7939,Entire home/apt,199,1,17,2019-05-30,0.37,2,278,210,0,17
7844285,Guadalupe: Fun Young Professional Community,8167447,Martin,,78751,30.323090000000004,-97.72551999999999,Private room,37,29,9,2019-05-20,0.2,72,342,9,0,9
7853521,Spacious Home with Wonderful View,5332273,Phil,,78750,30.38368,-97.79758000000001,Private room,60,1,1,2016-05-13,0.03,4,365,118,0,1
7856324,Zilker Park & Barton Springs Condo,41399275,Dianna,,78704,30.26195,-97.77188000000001,Entire home/apt,500,3,6,2018-10-08,0.15,1,7,14,0,6
7856390,Two-story Townhouse,41401279,Paige,,78759,30.378840000000004,-97.7411,Entire home/apt,120,2,5,2016-03-22,0.11,1,0,46,0,5
7859434,"Amazing Pool House w/ Spa, Arcade, Ping Pong +++++",22738209,Lisa,,78728,30.443379999999998,-97.68132,Entire home/apt,499,2,86,2019-06-23,1.82,6,328,15,0,86
7859552,Austin University Area Cool House,41422123,Rocky,,78705,30.29863,-97.73136,Entire home/apt,160,300,4,2015-11-04,0.08,1,267,37,0,4
7859914,Private Apt! Affordable. Close to Airport & DT,72957,Tiffany,,78744,30.192759999999996,-97.73815,Entire home/apt,59,1,423,2019-07-01,8.94,1,118,45,0,423
7859984,Spacious Mod 3/2 in S. Austin,41425644,Hayley,,78745,30.218140000000002,-97.79423,Entire home/apt,200,2,1,2016-09-04,0.03,1,0,1,0,1
7869116,Beautiful Barton Hills Escape.,24796982,Alex,,78704,30.25962,-97.77495,Entire home/apt,162,2,4,2017-10-16,0.11,1,0,26,0,4
7872804,HollyHood/InnerCity/SXSWfavorite/LOCATION6thStE&W,28723672,Priscilla,,78702,30.252990000000004,-97.71596,Entire home/apt,99,2,47,2019-06-26,1.09,2,282,54,0,47
7873987,"Quiet, Clean Bdrm N. UTCampus; 1.3 mi to DT Austin",41287584,Margie,,78705,30.29154,-97.73258,Private room,65,2,32,2019-04-18,0.7,6,11,6,0,32
7881350,1 or 2 bedrooms luxury apt w pool,41545628,Kesten,,78730,30.35715,-97.79642,Entire home/apt,60,1,2,2015-08-28,0.04,2,0,15,0,2
7881703,Large private quiet suite -walk downtown or SoCo p,1804184,Murray,,78704,30.25099,-97.75688000000001,Private room,80,3,27,2018-04-30,0.91,5,0,67,0,27
7884851,Spacious 3 Bedroom- Sleeps 6,37601687,Rocio,,78744,30.19792,-97.7326,Entire home/apt,139,3,58,2019-05-26,1.24,2,139,142,0,58
7884925,cute zilker apartment,41566326,Garrett,,78704,30.2516,-97.77493,Entire home/apt,500,1,1,2015-10-04,0.02,2,0,30,0,1
7894111,Hyde Park Hideaway,35915651,Bobbi,,78751,30.31108,-97.72896999999999,Entire home/apt,250,2,54,2019-06-24,1.21,2,347,131,0,54
7895103,Corporate Suite close to Downtown (3),41626352,Stony Creek,,78745,30.22215,-97.79198000000001,Entire home/apt,129,1,32,2019-03-31,0.68,2,295,38,0,32
7895514,F1 quick access - Next to Greenbelt,7885489,Meli,,78735,30.243090000000002,-97.82096999999999,Entire home/apt,99,2,2,2015-10-02,0.04,1,0,158,0,2
7899546,Backyard Bungalow in Heart of SOCO,41651643,Kristen,,78704,30.24533,-97.74939,Entire home/apt,150,2,146,2019-06-16,3.12,1,275,27,0,146
7902053,4BR. 5 min to Downtown/SXSW. Patio/deck. Relax&Rum,41666432,Lisa & Keith,,78704,30.25429,-97.78239,Entire home/apt,1000,3,11,2019-03-13,0.24,1,144,6,0,11
7902095,Cute Bungalow/historical district,7695770,Nathan,,78703,30.30521,-97.75458,Entire home/apt,240,2,2,2015-11-09,0.04,1,0,123,0,2
7902384,Clarksville Austintatious home,41668703,Paula,,78703,30.27927,-97.76379,Entire home/apt,160,2,48,2019-05-22,1.1,1,327,2,0,48
7909952,Charming Guest House,5843845,Charlotte,,78703,30.28378,-97.76059000000001,Entire home/apt,129,2,108,2018-09-16,2.31,2,0,4,0,108
7917741,Breathtaking Lake Austin View,34613822,Brandon,,78703,30.299570000000003,-97.78121999999999,Entire home/apt,900,1,1,2016-03-22,0.02,2,365,140,0,1
7918922,The Pink Lady- East Austin Eco Gem!,4014293,Grace & Jane,,78702,30.277040000000003,-97.71821,Entire home/apt,75,2,41,2019-06-08,0.91,2,93,53,0,41
7921475,Lake Austin Home with Boat House,20188218,Kenneth,,78746,30.3483,-97.80784,Entire home/apt,1750,1,2,2017-06-10,0.05,1,363,4,0,2
7922035,Quiet Cozy Bungalow on South Lamar,41775547,Faryn,,78704,30.24735,-97.77481999999999,Entire home/apt,200,2,3,2015-10-26,0.07,2,0,128,0,3
7928508,Bouldin Escape in the Heart of ATX!,3672031,Jessie,,78704,30.244659999999996,-97.76684,Private room,70,1,91,2017-05-29,2.02,1,0,25,0,91
7932066,Filmmaker High-end Luxury  1/1 Condo,2946600,Mark,,78704,30.247770000000003,-97.74405,Entire home/apt,139,28,9,2019-05-27,0.22,1,105,137,0,9
7935687,Amazing retreat in Central Austin!,41849695,Joanna,,78757,30.347340000000003,-97.74327,Entire home/apt,120,30,8,2016-04-04,0.17,1,101,6,0,8
7936442,Super Central East Austin Bungalow,41724825,Kalee,,78702,30.266690000000004,-97.73080999999999,Entire home/apt,150,2,13,2016-05-22,0.28,1,0,140,0,13
7937786,Unique DOWNTOWN SoCo Austin Jewel!!,41858462,Lynn & Jerry,,78704,30.24418,-97.73658,Entire home/apt,300,2,31,2019-04-15,0.69,1,295,88,0,31
7970274,Spacious Modern Home in South Central Austin,11520674,Lauren,,78704,30.25777,-97.75572,Entire home/apt,1900,4,2,2017-03-15,0.07,2,178,15,0,2
7971903,Central Abode on West Campus,42066373,Omar,,78705,30.290029999999998,-97.75175,Entire home/apt,66,2,121,2019-05-26,2.64,1,62,13,0,121
7980411,Cozy Downtown Apartment- 2 Blocks from 6th Street,42120138,Alexander,,78703,30.27585,-97.75854,Entire home/apt,190,2,2,2017-03-15,0.07,2,0,10,0,2
7980816,"Clean, Quiet, Central, 5*, Private Apartment",27637240,Leslie,,78756,30.311159999999997,-97.74597,Entire home/apt,100,3,116,2019-07-06,2.48,1,201,2,0,116
8032556,3BR/2BA Immaculate Rosedale House,42412174,Kurt,,78756,30.31557,-97.74476999999999,Entire home/apt,215,3,151,2019-06-23,3.27,1,57,139,0,151
8033151,PRIME LOCATION By SoCo & Downtown,4970462,Chloe,,78704,30.248509999999996,-97.75272,Private room,70,2,10,2019-05-05,0.26,3,0,103,0,10
